1.574151451097795189e+03 0.000000000000000000e+00 9.600620094454669697e+02
0.000000000000000000e+00 1.570424992352988966e+03 5.417817660443987506e+02
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
